gouvernorat,delegation,prix,superficie,chambres,salle_de_bains,etat,etage
ariana,Cite El Ghazela,175000.0,108,1.0,1.0,10-20 ans,
ariana,La Soukra,420000.0,126,2.0,2.0,10-20 ans,
ariana,Cite Ennasr,425000.0,120,2.0,1.0,Bon état,
ariana,Cite Ennasr,660000.0,75,2.0,1.0,Nouveau,
ariana,La Soukra,413977.8478243671,167,2.0,2.0,1-5 ans,5ème
ariana,La Soukra,680000.0,220,7.0,3.0,Bon état,
ariana,Raoued,280000.0,193,2.0,2.0,Nouveau,
ariana,Raoued,530000.0,154,2.0,2.0,Bon état,
ariana,La Soukra,395000.0,130,3.0,3.0,10-20 ans,1er
ariana,Cite Ennasr,343452.4561500859,121,2.0,1.0,5-10 ans,6ème
ariana,Cite Ennasr,468389.077809777,86,2.0,1.0,Moins d'un an,
ariana,Cite Ennasr,430000.0,185,3.0,3.0,1-5 ans,2ème
ariana,Cite Ennasr,263000.0,74,1.0,2.0,1-5 ans,
ariana,Cite Ennasr,245000.0,200,3.0,3.0,1-5 ans,2ème
ariana,La Soukra,270982.2671575445,120,2.0,7.0,Moins d'un an,
ariana,El Menzah 7,255000.0,206,4.0,3.0,5-10 ans,2ème
ariana,La Soukra,410000.0,162,,,,
ariana,Raoued,350000.0,114,3.0,1.0,1-5 ans,1er
ariana,La Soukra,850000.0,70,1.0,1.0,Moins d'un an,1er
ariana,La Soukra,527000.0,112,3.0,1.0,Nouveau,
ariana,El Menzah 7,365000.0,190,,,,
ariana,Ariana Ville,450000.0,125,2.0,2.0,1-5 ans,2ème
ariana,Cite Ennasr,315000.0,109,2.0,2.0,Moins d'un an,3ème
ariana,Cite Ennasr,490650.0,268,2.0,3.0,10-20 ans,5ème
ariana,Ariana Ville,259601.2817836737,120,2.0,1.0,Bon état,
ariana,Raoued,248733.0,300,5.0,2.0,5-10 ans,
ariana,Cite Ennasr,365000.0,57,1.0,1.0,Moins d'un an,1er
ariana,Cite Ennasr,265000.0,257,4.0,3.0,5-10 ans,
ariana,Cite El Ghazela,340000.0,120,1.0,,Nouveau,
ariana,La Soukra,300000.0,52,1.0,1.0,10-20 ans,7ème
ariana,Cite Ennasr,165000.0,110,2.0,2.0,1-5 ans,7ème
ariana,Cite El Ghazela,590000.0,120,1.0,,Nouveau,
ariana,La Soukra,273626.54198434274,153,2.0,1.0,5-10 ans,2ème
ariana,Ariana Ville,420000.0,119,,,,
ariana,Ariana Ville,400000.0,167,,,,
ariana,La Soukra,1070000.0,145,3.0,2.0,5-10 ans,2ème
ariana,La Soukra,132000.0,125,2.0,2.0,Moins d'un an,
ariana,El Menzah 7,110000.0,120,,,,
ariana,La Soukra,150000.0,157,4.0,2.0,1-5 ans,6ème
ariana,Ariana Ville,295000.0,125,2.0,2.0,1-5 ans,2ème
ariana,La Soukra,250000.0,135,2.0,1.0,Moins d'un an,3ème
ariana,Cite Ennasr,225000.0,150,3.0,2.0,Bon état,
ariana,Raoued,487807.85636122746,154,3.0,1.0,Nouveau,
ariana,La Soukra,170000.0,86,1.0,1.0,Nouveau,
ariana,Raoued,195000.0,135,3.0,1.0,Nouveau,
ariana,Cite Ennasr,282639.29952486686,65,1.0,1.0,1-5 ans,1er
ariana,Ariana Ville,360000.0,156,4.0,1.0,20-30 ans,5ème
ariana,Cite Ennasr,425000.0,148,2.0,2.0,5-10 ans,2ème
ariana,Ariana Ville,420000.0,120,4.0,2.0,Bon état,
ariana,La Soukra,365000.0,183,,,,
ariana,Cite Ennasr,470000.0,137,3.0,3.0,Moins d'un an,3ème
ariana,La Soukra,540000.0,124,2.0,1.0,Moins d'un an,1er
ariana,Cite Ennasr,241000.0,151,3.0,2.0,Bon état,
ariana,Cite Ennasr,540000.0,139,1.0,1.0,1-5 ans,
ariana,La Soukra,130000.0,139,,,,
ariana,La Soukra,252000.0,81,1.0,1.0,Moins d'un an,
ariana,La Soukra,650000.0,53,2.0,1.0,Moins d'un an,
ariana,El Menzah 7,740000.0,150,4.0,2.0,5-10 ans,6ème
ariana,Cite Ennasr,210900.0,113,3.0,2.0,5-10 ans,2ème
ariana,La Soukra,569000.0,130,2.0,2.0,1-5 ans,2ème
ariana,La Soukra,722052.4262453566,111,2.0,1.0,5-10 ans,3ème
ariana,Raoued,322500.0,135,3.0,2.0,1-5 ans,6ème
ariana,Ariana Ville,150000.0,120,3.0,1.0,Bon état,
ariana,La Soukra,475328.0,187,3.0,,5-10 ans,1er
ariana,La Soukra,520000.0,81,1.0,1.0,Moins d'un an,
ariana,La Soukra,580000.0,151,3.0,2.0,Bon état,
ariana,Cite Ennasr,299000.0,120,4.0,2.0,Bon état,
ariana,La Soukra,265714.28571428574,250,4.0,2.0,5-10 ans,
ariana,La Soukra,860000.0,106,3.0,1.0,Bon état,
ariana,Raoued,221052.97024643712,70,2.0,1.0,Bon état,3ème
ariana,Raoued,260000.0,99,3.0,1.0,Bon état,3ème
ariana,Ariana Ville,1550000.0,199,2.0,2.0,Moins d'un an,2ème
ariana,Ariana Ville,529894.8371704804,107,,,,
ariana,Ariana Ville,300000.0,125,3.0,2.0,30-50 ans,4ème
ariana,Raoued,935342.8334443353,150,4.0,3.0,5-10 ans,
ariana,Cite Ennasr,385000.0,52,1.0,1.0,Nouveau,
ariana,La Soukra,330000.0,112,3.0,1.0,Nouveau,
ariana,El Menzah 7,495000.0,104,2.0,1.0,Nouveau,
ariana,La Soukra,1410000.0,110,3.0,1.0,Bon état,2ème
ariana,La Soukra,250000.0,172,3.0,2.0,Bon état,
ariana,La Soukra,448000.0,124,,,,
ariana,Ariana Ville,252000.0,105,,,,
ariana,Cite Ennasr,663000.0,182,3.0,2.0,10-20 ans,
ariana,La Soukra,364377.424470992,170,3.0,1.0,1-5 ans,1er
ariana,La Soukra,448902.1217351498,61,1.0,1.0,Nouveau,2ème
ariana,La Soukra,428133.58715974336,170,3.0,1.0,Moins d'un an,1er
ariana,La Soukra,237671.76881083878,75,2.0,1.0,10-20 ans,
ariana,La Soukra,274378.7382184779,64,1.0,1.0,Moins d'un an,1er
ariana,La Soukra,640000.0,150,3.0,2.0,Nouveau,
ariana,La Soukra,370000.0,170,3.0,2.0,Nouveau,
ariana,La Soukra,250000.0,57,1.0,1.0,Nouveau,
ariana,El Menzah 7,194690.08892669735,220,4.0,3.0,1-5 ans,3ème
ariana,La Soukra,254000.0,300,3.0,1.0,10-20 ans,
ariana,El Menzah 7,343000.0,125,3.0,2.0,10-20 ans,6ème
ariana,Ariana Ville,249000.0,88,2.0,1.0,Bon état,
ariana,La Soukra,180000.0,158,3.0,2.0,Moins d'un an,1er
ariana,Ariana Ville,262288.6636791552,300,,,,
ariana,La Soukra,399000.0,145,,,,
ariana,El Menzah 7,430000.0,115,2.0,1.0,1-5 ans,1er
ariana,La Soukra,360000.0,100,2.0,1.0,10-20 ans,4ème
ariana,La Soukra,736297.0961080431,159,3.0,2.0,Nouveau,
ariana,La Soukra,270000.0,75,1.0,1.0,Moins d'un an,2ème
ariana,La Soukra,338950.0,80,1.0,1.0,Moins d'un an,
ariana,Ariana Ville,230000000.0,30,1.0,,Nouveau,
ariana,La Soukra,398000.0,165,3.0,1.0,1-5 ans,4ème
ariana,La Soukra,246224.0079359937,98,2.0,1.0,,
ariana,Kalaat Landalous,338916.18130107824,280,4.0,1.0,Bon état,
ariana,Ariana Ville,280000.0,143,3.0,1.0,10-20 ans,2ème
ariana,Raoued,390000.0,144,3.0,1.0,Nouveau,
ariana,La Soukra,410000.0,162,3.0,3.0,Nouveau,
ariana,La Soukra,614200.2114691288,300,,,,
ariana,La Soukra,185000.0,100,3.0,2.0,5-10 ans,3ème
ariana,La Soukra,330000.0,112,2.0,2.0,Moins d'un an,2ème
ariana,La Soukra,160000.0,64,1.0,1.0,Moins d'un an,1er
ariana,La Soukra,231429.21515120927,162,3.0,2.0,Bon état,
ariana,Cite El Ghazela,230000000.0,124,3.0,2.0,Nouveau,
ariana,La Soukra,247500.0,151,3.0,2.0,Moins d'un an,1er
ariana,La Soukra,230000000.0,144,3.0,3.0,Moins d'un an,5ème
ariana,La Soukra,359756.9234401899,62,1.0,1.0,1-5 ans,
ariana,Cite El Ghazela,350000.0,101,2.0,2.0,Nouveau,
ariana,La Soukra,819321.4978820357,161,3.0,3.0,1-5 ans,
ariana,La Soukra,320000.0,126,2.0,1.0,Nouveau,
ariana,Ariana Ville,166666.66666666666,127,4.0,1.0,20-30 ans,2ème
ariana,La Soukra,780000.0,40,1.0,1.0,Moins d'un an,
ariana,La Soukra,220000.0,69,1.0,1.0,Moins d'un an,1er
ariana,La Soukra,230000000.0,149,,,,
ariana,La Soukra,550000.0,68,1.0,1.0,Moins d'un an,1er
ariana,Cite Ennasr,220000.0,50,1.0,1.0,Bon état,
ariana,La Soukra,807240.0,104,3.0,1.0,10-20 ans,4ème
ariana,Cite Ennasr,480000.0,160,4.0,2.0,10-20 ans,4ème
ariana,La Soukra,398040.0,100,,,,
ariana,La Soukra,206459.72044688262,140,3.0,1.0,Nouveau,
ariana,La Soukra,120000.0,185,3.0,4.0,5-10 ans,1er
ariana,La Soukra,190000.0,82,,,,
ariana,La Soukra,395000.0,91,,,,
ariana,El Menzah 7,330000.0,115,3.0,2.0,Bon état,
ariana,La Soukra,260000.0,112,2.0,2.0,Nouveau,2ème
ariana,Ariana Ville,410000.0,80,2.0,1.0,10-20 ans,1er
ariana,La Soukra,286000.0,110,3.0,1.0,5-10 ans,
ariana,La Soukra,370000.0,120,2.0,2.0,1-5 ans,2ème
ariana,Cite Ennasr,430000.0,170,4.0,3.0,Bon état,
ariana,El Menzah 7,520000.0,167,3.0,2.0,5-10 ans,1er
ariana,La Soukra,250000.0,185,2.0,1.0,Nouveau,
ariana,Cite El Ghazela,425000.0,78,2.0,2.0,Nouveau,
ariana,Cite El Ghazela,530000.0,88,2.0,2.0,Nouveau,
ariana,Ariana Ville,354679.34608628845,117,,,,
ariana,Cite El Ghazela,403931.26381764864,87,2.0,2.0,Nouveau,
ariana,Cite El Ghazela,430000.0,97,2.0,2.0,Nouveau,
ariana,Cite El Ghazela,250000.0,114,3.0,2.0,Nouveau,
ariana,Cite El Ghazela,643019.3105205602,105,2.0,2.0,Nouveau,
ariana,Cite El Ghazela,260000.0,113,2.0,2.0,Nouveau,
ariana,Cite El Ghazela,1500000.0,124,3.0,2.0,Nouveau,
ariana,El Menzah 7,545000.0,150,3.0,2.0,10-20 ans,3ème
ariana,La Soukra,140000.0,210,2.0,1.0,Nouveau,
ariana,La Soukra,1279863.204552836,89,1.0,1.0,Nouveau,
ariana,Cite Ennasr,568531.3953774202,148,3.0,2.0,Bon état,
ariana,Cite El Ghazela,630000.0,87,2.0,1.0,5-10 ans,4ème
ariana,La Soukra,190000.0,191,,,,
ariana,La Soukra,800000.0,56,1.0,1.0,Nouveau,
ariana,Ariana Ville,620000.0,115,2.0,1.0,Moins d'un an,1er
ariana,El Menzah 7,755000.0,167,3.0,3.0,Moins d'un an,1er
ariana,Ariana Ville,288200.0,67,2.0,1.0,Nouveau,
ariana,La Soukra,550000.0,217,3.0,2.0,Nouveau,
ariana,El Menzah 7,400000.0,147,3.0,2.0,Moins d'un an,2ème
ariana,La Soukra,305000.0,107,2.0,1.0,Nouveau,
ariana,Cite Ennasr,380000.0,53,1.0,1.0,Bon état,
ariana,La Soukra,250000.0,80,3.0,1.0,À rénover,3ème
ariana,El Menzah 7,402020.12645024224,160,4.0,2.0,À rénover,
ariana,Ariana Ville,145000.0,125,,,,
ariana,Ariana Ville,205000.0,140,,,,
ariana,La Soukra,304561.54538342037,52,,,,
ariana,El Menzah 7,289542.3118637245,118,2.0,2.0,Moins d'un an,1er
ariana,Cite El Ghazela,230814.41945996752,130,2.0,1.0,Moins d'un an,
ariana,La Soukra,361892.6314876901,122,2.0,2.0,Moins d'un an,1er
ariana,Cite El Ghazela,230000000.0,160,3.0,1.0,Moins d'un an,6ème
ariana,La Soukra,250000.0,126,2.0,2.0,Nouveau,
ariana,La Soukra,178000.0,75,1.0,2.0,Nouveau,
ariana,La Soukra,120000.0,153,2.0,2.0,Moins d'un an,2ème
ariana,Cite Ennasr,295000.0,136,3.0,2.0,Bon état,
ariana,Cite El Ghazela,684000.0,134,3.0,2.0,Nouveau,
ariana,Cite El Ghazela,249000.0,143,3.0,2.0,Nouveau,
ariana,La Soukra,182000.0,110,2.0,2.0,5-10 ans,1er
ariana,Ariana Ville,365000.0,104,3.0,1.0,Nouveau,
ariana,La Soukra,650000.0,183,4.0,4.0,Nouveau,
ariana,La Soukra,449000.0,100,2.0,2.0,Moins d'un an,1er
ariana,La Soukra,135000.0,30,1.0,,Nouveau,
ariana,Cite Ennasr,333847.89885910385,218,4.0,2.0,10-20 ans,5ème
ariana,La Soukra,536500.0,105,3.0,1.0,10-20 ans,
ariana,La Soukra,550000.0,292,3.0,1.0,Nouveau,
ariana,La Soukra,290000.0,170,2.0,2.0,1-5 ans,
ariana,Cite Ennasr,740500.0,250,5.0,3.0,10-20 ans,6ème
ariana,Cite Ennasr,375000.0,72,1.0,1.0,10-20 ans,6ème
ariana,La Soukra,215000.0,300,4.0,3.0,Bon état,
ariana,Cite Ennasr,170000.0,156,2.0,,10-20 ans,9ème
ariana,La Soukra,155000.0,300,3.0,1.0,Moins d'un an,
ariana,Cite El Ghazela,365000.0,131,2.0,1.0,Moins d'un an,6ème
ariana,Cite Ennasr,370000.0,212,3.0,2.0,5-10 ans,8ème
ariana,El Menzah 7,659651.7605929758,150,,,,
ariana,Cite Ennasr,311000.0,124,3.0,1.0,Bon état,
ariana,La Soukra,160000.0,112,2.0,2.0,Moins d'un an,2ème
ariana,La Soukra,449429.7968970928,70,2.0,1.0,Nouveau,
ariana,El Menzah 7,320000.0,143,3.0,3.0,Moins d'un an,
ariana,La Soukra,200000.0,63,1.0,1.0,Nouveau,
ariana,La Soukra,390000.0,98,2.0,1.0,Nouveau,
ariana,La Soukra,360000.0,103,2.0,1.0,Nouveau,
ariana,La Soukra,230000.0,108,2.0,1.0,Moins d'un an,
ariana,La Soukra,365000.0,59,1.0,1.0,Nouveau,
ariana,La Soukra,1030311.4917288455,108,2.0,1.0,Moins d'un an,
ariana,La Soukra,268601.9125310496,114,3.0,2.0,Nouveau,
ariana,La Soukra,398000.0,162,3.0,2.0,Nouveau,
ariana,La Soukra,230000000.0,162,3.0,2.0,Nouveau,
ariana,La Soukra,598000.0,92,2.0,1.0,Bon état,
ariana,Cite Ennasr,370435.1892875698,60,1.0,1.0,Bon état,
ariana,Ariana Ville,230000000.0,90,2.0,2.0,Bon état,
ariana,Raoued,230000000.0,164,3.0,2.0,10-20 ans,1er
ariana,El Menzah 7,783684.0,272,4.0,3.0,5-10 ans,4ème
ariana,Ariana Ville,170000.0,160,,,,
ariana,La Soukra,360000.0,90,2.0,2.0,Bon état,
ariana,Ariana Ville,570000.0,112,,,,
ariana,La Soukra,289500.0,156,3.0,3.0,Moins d'un an,1er
ariana,Ariana Ville,349000.0,129,,,,
ariana,Ariana Ville,330000.0,57,,,,
ariana,Cite Ennasr,240000.0,86,2.0,1.0,Moins d'un an,
ariana,Ariana Ville,340000.0,147,,,,
ariana,Ariana Ville,285490.8604115197,163,,,,
ariana,Ariana Ville,385000.0,127,,,,
ariana,La Soukra,513000.0,151,3.0,1.0,Moins d'un an,1er
ariana,El Menzah 7,521433.532531934,135,2.0,2.0,Bon état,
ariana,Ariana Ville,350000.0,96,,,,
ariana,La Soukra,404000.0,70,1.0,1.0,Bon état,
ariana,Raoued,641679.0,160,2.0,1.0,Nouveau,
ariana,Cite Ennasr,410000.0,128,3.0,2.0,Bon état,
ariana,Raoued,315000.0,140,4.0,1.0,Nouveau,
ariana,Cite Ennasr,481046.96660495806,212,4.0,2.0,5-10 ans,4ème
ariana,Raoued,452317.358829421,100,3.0,2.0,Bon état,
ariana,La Soukra,383937.4616279231,75,1.0,1.0,Nouveau,
ariana,La Soukra,425700.0,90,3.0,1.0,Bon état,
ariana,La Soukra,210000.0,146,3.0,2.0,Bon état,
ariana,La Soukra,600000.0,89,1.0,1.0,Bon état,
ariana,La Soukra,700000.0,126,4.0,1.0,Bon état,3ème
ariana,La Soukra,448000.0,143,2.0,2.0,5-10 ans,7ème
ariana,Cite El Ghazela,409767.41645761015,138,3.0,3.0,Bon état,
ariana,Raoued,444000.0,108,3.0,1.0,Bon état,
ariana,Cite Ennasr,140000.0,104,2.0,1.0,Nouveau,
ariana,La Soukra,158000.0,235,3.0,2.0,Moins d'un an,2ème
ariana,La Soukra,170000.0,73,1.0,1.0,Nouveau,
ariana,Cite Ennasr,250000.0,122,2.0,2.0,1-5 ans,2ème
ariana,La Soukra,580000.0,113,2.0,1.0,Nouveau,
ariana,Cite Ennasr,420000.0,194,3.0,3.0,Nouveau,1er
ariana,La Soukra,790000.0,93,2.0,1.0,Nouveau,
ariana,La Soukra,870000.0,114,3.0,1.0,Moins d'un an,
ariana,La Soukra,480000.0,116,2.0,2.0,Moins d'un an,
ariana,La Soukra,190000.0,205,,,,
ariana,Cite El Ghazela,370000.0,76,1.0,1.0,Nouveau,
ariana,El Menzah 7,350000.0,120,2.0,2.0,Moins d'un an,2ème
ariana,Cite Ennasr,230000.0,100,2.0,1.0,Bon état,
ariana,El Menzah 7,360000.0,261,3.0,3.0,Moins d'un an,
ariana,La Soukra,350000.0,68,1.0,1.0,Moins d'un an,
ariana,Cite Ennasr,320000.0,140,3.0,2.0,Bon état,
ariana,Cite Ennasr,433000.0,170,3.0,2.0,Bon état,
ariana,Ariana Ville,649000.0,100,3.0,2.0,Bon état,
ariana,El Menzah 7,368628.63664843235,150,3.0,3.0,5-10 ans,2ème
ariana,La Soukra,276000.0,107,2.0,1.0,Moins d'un an,2ème
ariana,La Soukra,792661.2840043247,117,2.0,1.0,Moins d'un an,1er
ariana,La Soukra,255000.0,135,3.0,3.0,Moins d'un an,
ariana,La Soukra,328000.0,146,3.0,3.0,Moins d'un an,
ariana,La Soukra,374400.0,125,3.0,2.0,Moins d'un an,1er
ariana,La Soukra,246000.0,88,2.0,2.0,Moins d'un an,2ème
ariana,La Soukra,400000.0,168,3.0,2.0,Moins d'un an,2ème
ariana,Ariana Ville,491000.0,138,3.0,1.0,5-10 ans,3ème
ariana,La Soukra,420000.0,63,1.0,1.0,Moins d'un an,1er
ariana,La Soukra,220000.0,123,2.0,2.0,Moins d'un an,
ariana,La Soukra,380000.0,124,2.0,2.0,Nouveau,2ème
ariana,La Soukra,289000.0,117,2.0,2.0,Moins d'un an,
ariana,La Soukra,1300000.0,99,2.0,2.0,Nouveau,
ariana,La Soukra,540000.0,68,1.0,1.0,Nouveau,
ariana,Cite Ennasr,650000.0,180,2.0,1.0,1-5 ans,5ème
ariana,La Soukra,305000.0,280,4.0,2.0,Moins d'un an,
ariana,La Soukra,170000.0,149,2.0,4.0,Moins d'un an,
ariana,Raoued,714785.2697504457,139,4.0,2.0,Bon état,3ème
ariana,Cite Ennasr,850000.0,136,2.0,2.0,1-5 ans,3ème
ariana,Ariana Ville,310000.0,100,,,,
ariana,Ariana Ville,370000.0,90,3.0,2.0,Bon état,
ariana,La Soukra,700000.0,90,4.0,2.0,Bon état,
ariana,Ariana Ville,450000.0,135,,,,
ariana,La Soukra,600000.0,160,3.0,2.0,Bon état,
ariana,Ariana Ville,464000.0,140,,,,
ariana,El Menzah 7,400001.4854364721,170,3.0,1.0,Nouveau,
ariana,La Soukra,466068.41157402,218,,,,
ariana,Cite Ennasr,335000.0,175,3.0,3.0,1-5 ans,4ème
ariana,Cite Ennasr,240000.0,55,1.0,1.0,Bon état,
ariana,Ariana Ville,250000.0,153,,,,
ariana,La Soukra,260000.0,105,,,,
ariana,La Soukra,220000.0,106,,,,
ariana,La Soukra,420000.0,125,1.0,1.0,Moins d'un an,2ème
ariana,La Soukra,210800.0,140,,,,
ariana,La Soukra,520000.0,120,2.0,2.0,Moins d'un an,
ariana,La Soukra,165000.0,101,2.0,2.0,Moins d'un an,1er
ariana,Cite Ennasr,228000.0,155,2.0,2.0,1-5 ans,5ème
ariana,El Menzah 7,350000.0,110,4.0,2.0,Bon état,
ariana,La Soukra,247000.0,58,1.0,1.0,Moins d'un an,2ème
ariana,Ariana Ville,160000.0,30,2.0,1.0,Moins d'un an,
ariana,Raoued,246000.0,99,2.0,2.0,Moins d'un an,
ariana,La Soukra,420000.0,67,1.0,1.0,Moins d'un an,
ariana,Cite El Ghazela,419000.0,89,2.0,1.0,Moins d'un an,
ariana,Cite Ennasr,210000.0,54,1.0,1.0,Moins d'un an,1er
ariana,Cite Ennasr,125000.0,154,3.0,2.0,Bon état,
ariana,La Soukra,420000.0,145,3.0,3.0,Moins d'un an,2ème
ariana,La Soukra,273000.0,136,,,,
ariana,Ariana Ville,509810.0,100,3.0,1.0,Bon état,
ariana,La Soukra,710000.0,110,3.0,1.0,Moins d'un an,
ariana,Cite Ennasr,435000.0,98,2.0,1.0,Bon état,
ariana,Cite El Ghazela,360000.0,167,3.0,2.0,5-10 ans,4ème
ariana,Cite Ennasr,385000.0,261,6.0,3.0,Nouveau,
ariana,La Soukra,220000.0,147,3.0,2.0,Nouveau,1er
ariana,Cite Ennasr,389000.0,300,4.0,3.0,10-20 ans,6ème
ariana,Cite Ennasr,372066.0,120,2.0,1.0,Moins d'un an,
ariana,Cite Ennasr,969115.5872228879,55,1.0,1.0,Bon état,
ariana,Cite Ennasr,1410000.0,193,3.0,3.0,1-5 ans,3ème
ariana,Ariana Ville,445595.16897361784,300,3.0,2.0,Moins d'un an,1er
ariana,La Soukra,449000.0,130,3.0,2.0,10-20 ans,3ème
ariana,Ariana Ville,645993.0020035389,115,4.0,2.0,Bon état,
ariana,La Soukra,160000.0,230,4.0,3.0,5-10 ans,6ème
ariana,El Menzah 7,1027819.7367309214,300,,,,
ariana,El Menzah 7,372988.465340035,180,,,,
ariana,La Soukra,400000.0,160,3.0,2.0,Moins d'un an,1er
ariana,Cite Ennasr,189000.0,128,3.0,3.0,Moins d'un an,
ariana,La Soukra,280000.0,126,2.0,2.0,Moins d'un an,
ariana,La Soukra,830000.0,110,2.0,2.0,1-5 ans,2ème
ariana,La Soukra,540000.0,56,1.0,1.0,Moins d'un an,2ème
ariana,Raoued,426480.73956900777,99,2.0,2.0,Nouveau,
ariana,La Soukra,540000.0,80,2.0,1.0,Nouveau,
ariana,Raoued,225000.0,95,3.0,2.0,Moins d'un an,
ariana,Cite Ennasr,350000.0,125,3.0,2.0,Bon état,3ème
ariana,Cite El Ghazela,268000.0,62,1.0,1.0,Nouveau,
ariana,La Soukra,575000.0,155,,,,
ariana,Raoued,460000.0,90,2.0,1.0,10-20 ans,2ème
ariana,Ariana Ville,370000.0,76,2.0,1.0,Moins d'un an,
ariana,La Soukra,441000.0,125,3.0,1.0,1-5 ans,1er
ariana,La Soukra,380000.0,76,1.0,1.0,Nouveau,
ariana,Raoued,330000.0,89,3.0,1.0,Bon état,
ariana,La Soukra,440000.0,61,1.0,1.0,Nouveau,1er
ariana,La Soukra,420000.0,117,2.0,2.0,Moins d'un an,2ème
ariana,La Soukra,460000.0,76,1.0,1.0,Moins d'un an,
ariana,La Soukra,300000.0,114,2.0,2.0,Moins d'un an,
ariana,La Soukra,349000.0,100,2.0,1.0,Nouveau,
ariana,Raoued,554254.5523103892,250,2.0,1.0,Nouveau,
ariana,Cite Ennasr,490000.0,118,2.0,1.0,Nouveau,
ariana,La Soukra,637273.6322132348,65,1.0,1.0,Bon état,
ariana,La Soukra,281650.0,131,,,,
ariana,La Soukra,546222.0,247,,,,
ariana,La Soukra,230000000.0,123,2.0,2.0,1-5 ans,1er
ariana,Ariana Ville,506532.59139063116,146,,,,
ariana,Ariana Ville,312131.19715173193,101,,,,
ariana,La Soukra,241000.0,57,,,,
ariana,Cite Ennasr,765935.7012501002,125,3.0,2.0,20-30 ans,3ème
ariana,La Soukra,291366.37392541656,92,2.0,2.0,Nouveau,
ariana,La Soukra,100000.0,233,3.0,3.0,Moins d'un an,
ariana,La Soukra,420000.0,300,3.0,3.0,Moins d'un an,
ariana,La Soukra,335000.0,300,3.0,3.0,Moins d'un an,
ariana,Cite Ennasr,450000.0,136,3.0,3.0,Moins d'un an,
ariana,El Menzah 7,370000.0,175,3.0,2.0,1-5 ans,3ème
ariana,La Soukra,480000.0,174,3.0,3.0,Nouveau,
ariana,Ariana Ville,250000.0,50,1.0,1.0,10-20 ans,
ariana,La Soukra,180000.0,236,3.0,3.0,Moins d'un an,
ariana,Raoued,570000.0,130,2.0,1.0,Moins d'un an,5ème
ariana,La Soukra,527000.0,110,,,,
ariana,La Soukra,388000.0,68,,,,
ariana,Cite Ennasr,410442.867081435,90,2.0,1.0,Bon état,
ariana,La Soukra,794276.3644524962,200,,,,
ariana,Cite Ennasr,330000.0,156,4.0,2.0,1-5 ans,5ème
ariana,Cite Ennasr,403150.24987054727,125,2.0,2.0,Bon état,3ème
ariana,La Soukra,190000.0,153,3.0,1.0,Moins d'un an,1er
ariana,La Soukra,380000.0,91,3.0,1.0,Bon état,
ariana,La Soukra,236427.54556017005,80,,,,
ariana,La Soukra,320000.0,30,1.0,,Bon état,
ariana,La Soukra,465000.0,61,1.0,1.0,Nouveau,
ariana,La Soukra,256818.1036530169,175,3.0,3.0,Nouveau,
ariana,La Soukra,310000.0,117,2.0,2.0,Nouveau,
ariana,La Soukra,484552.9258197565,126,2.0,1.0,Bon état,
ariana,La Soukra,230000000.0,108,2.0,1.0,Nouveau,
ariana,Cite Ennasr,254400.0,118,2.0,1.0,10-20 ans,4ème
ariana,La Soukra,502544.2542954939,116,,,,
ariana,La Soukra,272000.0,117,2.0,1.0,Nouveau,
ariana,La Soukra,249000.0,132,4.0,2.0,Bon état,
ariana,La Soukra,388652.2435119201,117,2.0,1.0,Nouveau,
ariana,La Soukra,336805.5931353406,124,4.0,2.0,Bon état,1er
ariana,Cite Ennasr,245160.96836736077,140,3.0,2.0,10-20 ans,
ariana,La Soukra,330000.0,180,3.0,2.0,Nouveau,
ariana,Cite Ennasr,150000.0,152,3.0,2.0,Bon état,
ariana,La Soukra,160000.0,190,3.0,2.0,Moins d'un an,
ariana,Raoued,289118.7803835834,131,2.0,1.0,Nouveau,4ème
ariana,La Soukra,550000.0,150,3.0,3.0,Moins d'un an,2ème
ariana,La Soukra,275000.0,112,2.0,1.0,Nouveau,
ariana,La Soukra,645211.0,165,3.0,3.0,Nouveau,5ème
ariana,La Soukra,280000.0,108,2.0,1.0,Nouveau,2ème
ariana,La Soukra,133000.0,64,2.0,1.0,Moins d'un an,
ariana,La Soukra,432267.0,183,3.0,1.0,Nouveau,
ariana,La Soukra,330000.0,106,2.0,1.0,Nouveau,2ème
ariana,Ariana Ville,295000.0,160,1.0,1.0,Nouveau,
ariana,La Soukra,419000.0,147,3.0,1.0,Nouveau,
ariana,La Soukra,830000.0,112,2.0,1.0,Bon état,
ariana,Cite Ennasr,245000.0,190,3.0,2.0,Nouveau,
ariana,La Soukra,225000.0,200,3.0,1.0,20-30 ans,
ariana,Cite Ennasr,290000.0,136,,,,
ariana,Ariana Ville,140000.0,110,2.0,1.0,Nouveau,
ariana,Cite Ennasr,465000.0,67,1.0,1.0,5-10 ans,1er
ariana,La Soukra,425000.0,170,3.0,2.0,Bon état,
ariana,La Soukra,420000.0,145,3.0,3.0,Moins d'un an,1er
ariana,La Soukra,320000.0,94,1.0,,Nouveau,
ariana,La Soukra,415000.0,140,3.0,2.0,Moins d'un an,1er
ariana,El Menzah 7,167666.66666666666,220,4.0,3.0,5-10 ans,4ème
ariana,Ariana Ville,308326.79102486954,143,3.0,1.0,10-20 ans,2ème
ariana,Cite Ennasr,617803.6649675915,123,3.0,2.0,10-20 ans,6ème
ariana,Ariana Ville,304639.81833426113,118,3.0,1.0,Bon état,
