gouvernorat,delegation,prix,superficie,chambres,salle_de_bains,etat,etage
ariana,El Menzah 7,196000.0,100,2.0,1.0,À rénover,
ariana,Cite El Ghazela,,90,2.0,1.0,Nouveau,
ariana,La Soukra,550000.0,146,,,,
ariana,La Soukra,,107,2.0,1.0,Nouveau,2ème
ariana,El Menzah 7,430000.0,167,3.0,1.0,Nouveau,
ariana,La Soukra,,112,2.0,1.0,Moins d'un an,2ème
ariana,Cite Ennasr,619000.0,248,4.0,3.0,5-10 ans,
ariana,El Menzah 7,312000.0,120,2.0,1.0,1-5 ans,3ème
ariana,La Soukra,635000.0,230,,,,
ariana,Cite Ennasr,624208.0,174,3.0,2.0,Moins d'un an,2ème
ariana,El Menzah 7,583225.0,124,2.0,1.0,Moins d'un an,1er
ariana,La Soukra,294000.0,67,1.0,1.0,Nouveau,
ariana,La Soukra,,285,,,,
ariana,La Soukra,520000000.0,200,3.0,2.0,10-20 ans,1er
ariana,La Soukra,260000.0,60,1.0,1.0,Moins d'un an,1er
ariana,La Soukra,510000.0,155,3.0,1.0,Nouveau,
ariana,Cite Ennasr,,220,4.0,3.0,Bon état,
ariana,Ariana Ville,,73,1.0,1.0,5-10 ans,3ème
ariana,La Soukra,,100,2.0,1.0,Moins d'un an,2ème
ariana,El Menzah 7,,206,4.0,3.0,Bon état,
ariana,Cite Ennasr,1050000.0,300,3.0,3.0,Moins d'un an,
ariana,La Soukra,600000.0,214,3.0,2.0,Bon état,
ariana,La Soukra,885000.0,185,3.0,3.0,Moins d'un an,
ariana,La Soukra,378000.0,78,2.0,1.0,Moins d'un an,
ariana,Cite Ennasr,430000.0,180,3.0,3.0,5-10 ans,7ème
ariana,Aouina,343000.0,91,2.0,1.0,Nouveau,
ariana,La Soukra,239400.0,56,2.0,1.0,Nouveau,
ariana,La Soukra,1065000.0,155,3.0,3.0,Nouveau,2ème
ariana,La Soukra,230000.0,95,,,,
ariana,La Soukra,630000.0,228,3.0,2.0,Nouveau,
ariana,La Soukra,350000.0,150,,,,
ariana,La Soukra,495000.0,163,3.0,2.0,Nouveau,
ariana,La Soukra,580000.0,149,3.0,2.0,Nouveau,2ème
ariana,La Soukra,650000.0,210,4.0,2.0,Bon état,
ariana,La Soukra,180000.0,80,2.0,2.0,Nouveau,
ariana,La Soukra,142000.0,56,1.0,1.0,Nouveau,
ariana,Ariana Ville,161650.0,64,1.0,1.0,Nouveau,
ariana,El Menzah 7,,132,3.0,2.0,Nouveau,
ariana,La Soukra,,148,3.0,3.0,Nouveau,
ariana,La Soukra,,61,1.0,1.0,Moins d'un an,
ariana,Aouina,288000.0,93,2.0,1.0,Bon état,
ariana,Aouina,298000.0,142,2.0,1.0,Bon état,
ariana,Aouina,180000.0,70,1.0,1.0,Nouveau,
ariana,Raoued,,164,4.0,3.0,Moins d'un an,
ariana,Aouina,313000.0,139,3.0,2.0,Bon état,
ariana,Aouina,299000.0,100,2.0,2.0,Bon état,
ariana,La Soukra,310000.0,122,,,,
ariana,La Soukra,250000.0,91,,,,
ariana,La Soukra,638000.0,168,3.0,2.0,Nouveau,
ariana,Cite Ennasr,410000.0,163,3.0,3.0,5-10 ans,2ème
ariana,Ariana Ville,,230,3.0,3.0,1-5 ans,3ème
ariana,La Soukra,,148,4.0,4.0,Bon état,
ariana,La Soukra,200000.0,77,1.0,1.0,Moins d'un an,
ariana,La Soukra,335000.0,120,2.0,2.0,5-10 ans,2ème
ariana,Cite El Ghazela,380000.0,148,2.0,1.0,Nouveau,
ariana,Raoued,,68,1.0,1.0,Nouveau,
ariana,La Soukra,335000.0,116,,,,
ariana,Ariana Ville,220000.0,110,3.0,2.0,Bon état,
ariana,La Soukra,,122,2.0,2.0,Nouveau,
ariana,La Soukra,,126,3.0,3.0,Moins d'un an,5ème
ariana,La Soukra,755000.0,133,3.0,2.0,Moins d'un an,
ariana,Cite El Ghazela,426000.0,142,3.0,2.0,Moins d'un an,
ariana,La Soukra,,126,2.0,3.0,Moins d'un an,
ariana,El Menzah 7,,52,1.0,1.0,Nouveau,
ariana,Cite Ennasr,350000.0,109,2.0,2.0,Nouveau,
ariana,Raoued,340000.0,136,3.0,1.0,1-5 ans,1er
ariana,Cite Ennasr,395000.0,167,4.0,2.0,Bon état,
ariana,La Soukra,,124,2.0,2.0,Nouveau,1er
ariana,La Soukra,968000.0,181,2.0,1.0,Moins d'un an,
ariana,Cite Ennasr,385000.0,139,3.0,2.0,Bon état,
ariana,Cite Ennasr,598000.0,194,3.0,2.0,1-5 ans,7ème
ariana,Cite Ennasr,480000.0,212,3.0,2.0,5-10 ans,8ème
ariana,La Soukra,,310,4.0,3.0,1-5 ans,
ariana,El Menzah 7,410000.0,125,2.0,1.0,5-10 ans,
ariana,Cite Ennasr,550000.0,114,2.0,1.0,Bon état,
ariana,La Soukra,295000.0,57,1.0,1.0,Nouveau,
ariana,Cite Ennasr,575000.0,196,3.0,2.0,1-5 ans,3ème
ariana,La Soukra,600000.0,280,2.0,1.0,1-5 ans,1er
ariana,Cite Ennasr,676000.0,155,3.0,2.0,1-5 ans,
ariana,La Soukra,,156,,,,
ariana,La Soukra,230000.0,110,1.0,,Bon état,
ariana,La Soukra,315000.0,84,1.0,1.0,Bon état,
ariana,Ariana Ville,160000.0,107,4.0,1.0,Nouveau,
ariana,Ariana Ville,429000.0,200,3.0,3.0,10-20 ans,
ariana,Cite Ennasr,330000.0,177,4.0,2.0,10-20 ans,3ème
ariana,La Soukra,970000.0,292,3.0,3.0,Moins d'un an,
ariana,Cite Ennasr,,210,3.0,1.0,Nouveau,
ariana,El Menzah 7,468000.0,175,3.0,3.0,1-5 ans,1er
ariana,Ariana Ville,770000.0,222,5.0,1.0,Nouveau,
ariana,El Menzah 7,244000.0,90,2.0,1.0,Bon état,
ariana,La Soukra,330000.0,120,2.0,1.0,Bon état,2ème
ariana,Ariana Ville,200000.0,69,1.0,1.0,Bon état,4ème
ariana,La Soukra,440000.0,114,2.0,1.0,5-10 ans,
ariana,Cite Ennasr,210000.0,62,1.0,1.0,Bon état,2ème
ariana,Cite Ennasr,250000.0,115,3.0,2.0,Bon état,
ariana,Cite El Ghazela,275000.0,114,3.0,1.0,1-5 ans,5ème
ariana,El Menzah 7,520000.0,200,4.0,2.0,1-5 ans,1er
ariana,Cite Ennasr,415000.0,125,3.0,2.0,10-20 ans,3ème
ariana,La Soukra,448000.0,112,2.0,2.0,Moins d'un an,2ème
ariana,La Soukra,520000.0,160,3.0,3.0,Moins d'un an,2ème
ariana,Cite Ennasr,600000.0,306,5.0,3.0,Bon état,
ariana,Cite Ennasr,510758.0,150,2.0,1.0,Nouveau,2ème
ariana,El Menzah 7,1200000.0,598,6.0,2.0,À rénover,
ariana,La Soukra,850000.0,300,3.0,3.0,1-5 ans,
ariana,Cite Ennasr,400000.0,130,3.0,1.0,Nouveau,
ariana,Ariana Ville,175000.0,103,,,,
ariana,La Soukra,437000.0,125,2.0,2.0,Moins d'un an,1er
ariana,El Menzah 7,510000.0,220,4.0,2.0,Bon état,
ariana,La Soukra,335000.0,126,,,,
ariana,La Soukra,400000.0,100,2.0,2.0,Moins d'un an,1er
ariana,Cite El Ghazela,,140,3.0,2.0,Nouveau,
ariana,La Soukra,,74,1.0,1.0,Moins d'un an,
ariana,La Soukra,475000.0,157,3.0,2.0,Bon état,
ariana,La Soukra,,117,2.0,2.0,Nouveau,
ariana,Cite Ennasr,,118,2.0,1.0,5-10 ans,3ème
ariana,La Soukra,,137,2.0,2.0,Moins d'un an,
ariana,La Soukra,,62,1.0,1.0,Nouveau,
ariana,La Soukra,,56,1.0,1.0,Moins d'un an,
ariana,La Soukra,,116,2.0,3.0,Moins d'un an,
ariana,La Soukra,710000.0,279,3.0,2.0,Nouveau,
ariana,La Soukra,,118,2.0,2.0,Moins d'un an,1er
ariana,La Soukra,437500.0,110,2.0,2.0,Moins d'un an,2ème
ariana,Cite Ennasr,253000.0,59,1.0,1.0,Nouveau,
ariana,Raoued,550000.0,164,4.0,3.0,Moins d'un an,
ariana,La Soukra,730000.0,160,4.0,2.0,Bon état,
ariana,La Soukra,288600.0,111,2.0,1.0,1-5 ans,2ème
ariana,La Soukra,330000.0,105,1.0,,Moins d'un an,2ème
ariana,La Soukra,483000.0,102,2.0,2.0,Moins d'un an,
ariana,La Soukra,616310.0,148,3.0,2.0,Nouveau,
ariana,La Soukra,,124,2.0,2.0,Moins d'un an,
ariana,La Soukra,,76,1.0,1.0,Nouveau,
ariana,La Soukra,,168,3.0,3.0,Nouveau,1er
ariana,La Soukra,380000.0,200,4.0,2.0,Bon état,6ème
ariana,La Soukra,380000.0,123,1.0,,Moins d'un an,2ème
ariana,La Soukra,338000.0,94,2.0,1.0,Nouveau,
ariana,Ariana Ville,,254,1.0,1.0,Moins d'un an,
ariana,Cite Ennasr,360000.0,120,3.0,2.0,Bon état,
ariana,La Soukra,560000.0,175,3.0,2.0,Nouveau,
ariana,Cite Ennasr,500000.0,158,3.0,3.0,10-20 ans,7ème
ariana,La Soukra,398000.0,116,2.0,1.0,Bon état,
ariana,La Soukra,448000.0,128,2.0,2.0,Nouveau,
ariana,Cite Ennasr,,107,1.0,,5-10 ans,6ème
ariana,La Soukra,325000.0,118,3.0,1.0,20-30 ans,2ème
ariana,La Soukra,330000.0,4,3.0,,Nouveau,
ariana,La Soukra,,9200,,,,
ariana,Cite Ennasr,690000.0,186,3.0,2.0,Bon état,6ème
ariana,La Soukra,370000.0,119,,,,
ariana,Cite Ennasr,190000.0,80,1.0,,10-20 ans,1er
ariana,La Soukra,530000.0,220,3.0,2.0,Bon état,6ème
ariana,La Soukra,440000.0,177,2.0,,20-30 ans,2ème
ariana,La Soukra,120000.0,70,3.0,1.0,Bon état,
ariana,La Soukra,485000.0,121,,,,
ariana,Ariana Ville,128000.0,90,2.0,1.0,5-10 ans,4ème
ariana,La Soukra,520000.0,200,2.0,1.0,Moins d'un an,
ariana,La Soukra,520000.0,160,3.0,2.0,Bon état,
ariana,La Soukra,420000.0,162,,,,
ariana,La Soukra,,80,,,,
ariana,La Soukra,350000.0,150,2.0,2.0,1-5 ans,2ème
ariana,Cite El Ghazela,317200.0,88,,,,
ariana,La Soukra,222000.0,44,1.0,1.0,Nouveau,
ariana,La Soukra,750000.0,245,,,,
ariana,La Soukra,300000.0,120,2.0,1.0,Bon état,
ariana,La Soukra,375000.0,130,,,,
ariana,La Soukra,700000.0,330,4.0,2.0,,
ariana,Ariana Ville,473900.0,136,,,,
ariana,La Soukra,260000.0,64,,,,
ariana,El Menzah 7,730000.0,235,3.0,3.0,Bon état,
ariana,La Soukra,510000.0,161,3.0,2.0,5-10 ans,2ème
ariana,El Menzah 7,,1234,1.0,2.0,Nouveau,
ariana,Cite Ennasr,750000.0,200,4.0,3.0,Bon état,
ariana,Ariana Ville,170787.0,51,,,,
ariana,La Soukra,1500000.0,380,4.0,2.0,,
ariana,El Menzah 7,250000.0,135,3.0,2.0,Bon état,
ariana,La Soukra,,165,2.0,,10-20 ans,1er
ariana,La Soukra,245000.0,103,2.0,1.0,1-5 ans,9ème
ariana,La Soukra,,300,2.0,2.0,1-5 ans,1er
ariana,La Soukra,,62,1.0,1.0,Nouveau,
ariana,Cite Ennasr,600000.0,200,4.0,2.0,20-30 ans,1er
ariana,La Soukra,650000.0,178,3.0,1.0,Moins d'un an,
ariana,El Menzah 7,480000.0,190,4.0,2.0,5-10 ans,1er
ariana,Ariana Ville,,40,1.0,,5-10 ans,
ariana,Cite Ennasr,530000.0,175,,,,
ariana,Cite Ennasr,,118,2.0,2.0,Bon état,
ariana,Ariana Ville,,134,3.0,2.0,30-50 ans,3ème
ariana,La Soukra,,116,3.0,1.0,Moins d'un an,2ème
ariana,La Soukra,160000.0,96,3.0,1.0,10-20 ans,
ariana,Cite Ennasr,,130,2.0,1.0,Bon état,
ariana,Raoued,180000.0,100,4.0,1.0,5-10 ans,3ème
ariana,La Soukra,287000.0,77,1.0,1.0,Nouveau,
ariana,La Soukra,250000.0,75,2.0,1.0,10-20 ans,
ariana,La Soukra,,75,3.0,1.0,10-20 ans,3ème
ariana,Cite Ennasr,,130,3.0,1.0,Bon état,
ariana,La Soukra,650000.0,280,4.0,3.0,10-20 ans,7ème
ariana,La Soukra,220000.0,76,2.0,1.0,10-20 ans,6ème
ariana,Ariana Ville,,208,3.0,2.0,1-5 ans,
ariana,La Soukra,386000.0,133,,,,
ariana,La Soukra,230000.0,124,2.0,,5-10 ans,1er
ariana,El Menzah 7,,45,1.0,1.0,30-50 ans,1er
ariana,El Menzah 7,,100,1.0,1.0,5-10 ans,
ariana,La Soukra,,57,1.0,,1-5 ans,2ème
ariana,El Menzah 7,380000.0,207,4.0,2.0,Bon état,
ariana,Cite Ennasr,269000.0,118,2.0,1.0,10-20 ans,8ème
ariana,La Soukra,756500.0,183,3.0,2.0,Nouveau,
ariana,La Soukra,256000.0,112,2.0,1.0,Moins d'un an,
ariana,Raoued,,389,3.0,2.0,Nouveau,
ariana,El Menzah 7,,119,1.0,,30-50 ans,2ème
ariana,La Soukra,,111,1.0,,10-20 ans,1er
ariana,La Soukra,459000.0,150,3.0,2.0,5-10 ans,
ariana,Ariana Ville,,200,3.0,1.0,Bon état,
ariana,Ariana Ville,120000.0,76,2.0,1.0,1-5 ans,
ariana,Ariana Ville,185000.0,120,,,,
ariana,Cite El Ghazela,100000.0,45,1.0,1.0,10-20 ans,4ème
ariana,El Menzah 7,250000.0,63,2.0,1.0,Nouveau,1er
ariana,El Menzah 7,427480.0,106,,,,
ariana,El Menzah 7,470000.0,158,3.0,1.0,1-5 ans,3ème
ariana,La Soukra,,220,3.0,2.0,Bon état,
ariana,La Soukra,430000.0,109,,,,
ariana,Ariana Ville,,1,2.0,,Moins d'un an,
ariana,Ariana Ville,360000.0,140,2.0,,Bon état,
ariana,La Soukra,,110,2.0,1.0,1-5 ans,2ème
ariana,La Soukra,395000.0,158,2.0,,5-10 ans,2ème
ariana,Ariana Ville,650000.0,300,3.0,2.0,1-5 ans,3ème
ariana,La Soukra,600000.0,200,3.0,2.0,1-5 ans,2ème
ariana,La Soukra,360000.0,156,2.0,1.0,1-5 ans,1er
ariana,El Menzah 7,420000.0,210,,,,
ariana,Cite Ennasr,,160,3.0,2.0,Bon état,
ariana,La Soukra,210000.0,109,2.0,,10-20 ans,
ariana,La Soukra,,80,2.0,1.0,Bon état,1er
ariana,La Soukra,465000.0,140,2.0,2.0,Bon état,
ariana,Cite El Ghazela,158000.0,117,2.0,1.0,Bon état,2ème
ariana,Raoued,,72,2.0,1.0,5-10 ans,4ème
ariana,La Soukra,640000.0,155,4.0,1.0,Moins d'un an,
ariana,Ariana Ville,,480,5.0,4.0,5-10 ans,1er
ariana,El Menzah 7,550000.0,225,,,,
ariana,La Soukra,520000.0,159,3.0,2.0,5-10 ans,7ème
ariana,La Soukra,370000.0,126,,,,
ariana,La Soukra,457000.0,127,3.0,2.0,Nouveau,
ariana,Cite Ennasr,480000.0,210,3.0,2.0,1-5 ans,4ème
ariana,La Soukra,400000.0,171,3.0,2.0,5-10 ans,
ariana,La Soukra,770000.0,172,3.0,1.0,Moins d'un an,2ème
ariana,La Soukra,410000.0,100,,,,
ariana,Cite Ennasr,,130,2.0,2.0,Bon état,
ariana,Cite Ennasr,,130,3.0,2.0,Bon état,
ariana,El Menzah 7,420000.0,200,4.0,2.0,20-30 ans,
ariana,La Soukra,330000.0,125,3.0,1.0,5-10 ans,1er
ariana,Cite Ennasr,,120,2.0,1.0,Bon état,
ariana,La Soukra,,4,2.0,,Moins d'un an,
ariana,Ariana Ville,290000.0,184,,,,
ariana,Raoued,,65,2.0,1.0,5-10 ans,4ème
ariana,La Soukra,425000.0,175,3.0,1.0,5-10 ans,
ariana,Ariana Ville,189000.0,97,2.0,2.0,20-30 ans,2ème
ariana,La Soukra,,178,4.0,1.0,5-10 ans,1er
ariana,La Soukra,,78,2.0,1.0,10-20 ans,1er
ariana,La Soukra,,100,2.0,2.0,Nouveau,1er
ariana,Ariana Ville,238000.0,139,3.0,1.0,5-10 ans,
ariana,Cite Ennasr,220000.0,66,1.0,1.0,Bon état,2ème
ariana,Cite Ennasr,395000.0,186,3.0,2.0,10-20 ans,4ème
ariana,Cite Ennasr,,295,4.0,2.0,Bon état,
ben-arous,Fouchana,,94,2.0,1.0,Moins d'un an,
ben-arous,El Mourouj,,104,2.0,1.0,Moins d'un an,6ème
ben-arous,Boumhel,470000.0,129,3.0,2.0,Moins d'un an,
ben-arous,El Mourouj,,119,2.0,1.0,Nouveau,4ème
ben-arous,Mornag,110000.0,55,1.0,1.0,Moins d'un an,1er
ben-arous,Ben Arous,288000.0,120,2.0,1.0,Nouveau,
ben-arous,Boumhel,470000.0,147,3.0,2.0,Moins d'un an,
ben-arous,Boumhel,520000.0,163,3.0,2.0,Nouveau,
ben-arous,Boumhel,180000.0,70,1.0,1.0,1-5 ans,
ben-arous,Rades,285000.0,115,3.0,1.0,Bon état,1er
ben-arous,El Mourouj,180000.0,110,3.0,1.0,10-20 ans,2ème
ben-arous,Borj Cedria,240000.0,140,2.0,,Bon état,
ben-arous,Fouchana,,90,2.0,1.0,Bon état,10ème
ben-arous,El Mourouj,199000.0,90,3.0,1.0,Bon état,2ème
ben-arous,Ezzahra,310000.0,144,3.0,1.0,Bon état,
ben-arous,El Mourouj,,82,3.0,1.0,Bon état,3ème
ben-arous,Borj Cedria,140000.0,75,3.0,1.0,5-10 ans,2ème
ben-arous,Hammam Lif,140000.0,275,2.0,1.0,5-10 ans,2ème
ben-arous,Fouchana,,110000,1.0,1.0,1-5 ans,
ben-arous,El Mourouj,,110,3.0,1.0,Bon état,3ème
ben-arous,El Mourouj,335000.0,154,3.0,2.0,1-5 ans,2ème
ben-arous,El Mourouj,435000.0,420,2.0,1.0,1-5 ans,
ben-arous,El Mourouj,110000.0,87,,,,
ben-arous,El Mourouj,118000.0,60,1.0,,Bon état,2ème
ben-arous,Rades,130000.0,108,2.0,1.0,10-20 ans,4ème
ben-arous,Mohamadia,,207,6.0,2.0,1-5 ans,6ème
ben-arous,Ben Arous,120000.0,88,2.0,1.0,30-50 ans,2ème
ben-arous,El Mourouj,166000.0,60,1.0,1.0,1-5 ans,2ème
ben-arous,Mohamadia,260000.0,180,2.0,1.0,10-20 ans,1er
ben-arous,El Mourouj,,130,3.0,1.0,5-10 ans,1er
ben-arous,Ben Arous,,1200,35.0,24.0,1-5 ans,3ème
ben-arous,El Mourouj,,141,3.0,1.0,20-30 ans,
ben-arous,El Mourouj,,44,1.0,1.0,Bon état,
ben-arous,Ezzahra,320000.0,124,3.0,2.0,5-10 ans,1er
ben-arous,Ezzahra,150000.0,100,3.0,1.0,Bon état,
ben-arous,Ben Arous,140000.0,55,2.0,1.0,Bon état,2ème
ben-arous,Ben Arous,,120,2.0,2.0,Bon état,
ben-arous,Ezzahra,420000.0,187,4.0,2.0,Bon état,
ben-arous,Ezzahra,,132,1.0,,5-10 ans,3ème
ben-arous,Ben Arous,210000.0,122,2.0,2.0,5-10 ans,4ème
ben-arous,El Mourouj,,85,2.0,1.0,10-20 ans,7ème
ben-arous,El Mourouj,250000.0,113,2.0,,1-5 ans,5ème
ben-arous,El Mourouj,105000.0,82,1.0,,,
ben-arous,El Mourouj,130000.0,80,1.0,,10-20 ans,
ben-arous,Rades,160000.0,75,2.0,1.0,Bon état,
ben-arous,Borj Cedria,160000.0,100,2.0,1.0,Bon état,1er
ben-arous,Ben Arous,,175,2.0,,5-10 ans,5ème
ben-arous,Borj Cedria,780000.0,400,8.0,5.0,5-10 ans,
ben-arous,Ben Arous,165000.0,85,3.0,1.0,20-30 ans,3ème
ben-arous,Ben Arous,235000.0,106,4.0,2.0,Bon état,1er
ben-arous,El Mourouj,,108,3.0,1.0,1-5 ans,3ème
ben-arous,El Mourouj,180000.0,90,2.0,2.0,Bon état,
ben-arous,Boumhel,229000.0,103,,,,
ben-arous,Hammam Lif,140000.0,105,2.0,1.0,Bon état,2ème
ben-arous,Ben Arous,175000.0,122,3.0,1.0,10-20 ans,4ème
ben-arous,Ezzahra,120000.0,80,3.0,1.0,20-30 ans,5ème
ben-arous,El Mourouj,,80,3.0,1.0,10-20 ans,16ème
ben-arous,Mohamadia,,91,2.0,1.0,10-20 ans,1er
ben-arous,El Mourouj,,100,3.0,2.0,5-10 ans,5ème
ben-arous,El Mourouj,,148,3.0,2.0,Moins d'un an,
ben-arous,El Mourouj,,80,1.0,,5-10 ans,3ème
ben-arous,Rades,,103,1.0,,20-30 ans,
ben-arous,Boumhel,350000.0,180,4.0,1.0,10-20 ans,
ben-arous,El Mourouj,157000.0,100,3.0,1.0,10-20 ans,
ben-arous,El Mourouj,145000.0,96,2.0,1.0,20-30 ans,3ème
ben-arous,Rades,140000.0,67,,,,
ben-arous,Ben Arous,306000.0,127,2.0,1.0,Nouveau,
ben-arous,Boumhel,307000.0,117,2.0,1.0,Nouveau,
ben-arous,Ezzahra,287000.0,110,2.0,1.0,Moins d'un an,
ben-arous,Ben Arous,291000.0,121,2.0,1.0,Nouveau,
ben-arous,Ben Arous,368000.0,153,3.0,1.0,Nouveau,
ben-arous,Ben Arous,459000.0,207,3.0,1.0,Nouveau,
ben-arous,Mornag,260000.0,121,2.0,1.0,Nouveau,
ben-arous,Mornag,205000.0,95,2.0,1.0,Nouveau,
ben-arous,Mornag,205000.0,95,2.0,1.0,Nouveau,
ben-arous,Rades,,106,1.0,,5-10 ans,1er
ben-arous,El Mourouj,147000.0,75,2.0,1.0,10-20 ans,
ben-arous,El Mourouj,140000.0,62,2.0,1.0,Bon état,
ben-arous,El Mourouj,1550000.0,260,2.0,2.0,1-5 ans,2ème
ben-arous,Ezzahra,,508,10.0,3.0,10-20 ans,2ème
ben-arous,Rades,155000.0,80,2.0,1.0,10-20 ans,
ben-arous,Ezzahra,,210,3.0,2.0,5-10 ans,2ème
ben-arous,Fouchana,,300,1.0,1.0,Nouveau,
ben-arous,El Mourouj,750000.0,410,7.0,5.0,Bon état,
ben-arous,Hammam Lif,,120,2.0,1.0,1-5 ans,1er
ben-arous,Rades,270000.0,128,3.0,2.0,5-10 ans,2ème
ben-arous,El Mourouj,780000.0,550,10.0,4.0,Bon état,
ben-arous,Rades,180000.0,110,3.0,1.0,10-20 ans,3ème
ben-arous,Boumhel,270000.0,115,2.0,1.0,5-10 ans,4ème
ben-arous,El Mourouj,,146,10.0,4.0,5-10 ans,3ème
ben-arous,Ben Arous,195000.0,74,2.0,1.0,Bon état,2ème
ben-arous,El Mourouj,,85,2.0,1.0,10-20 ans,2ème
ben-arous,Ezzahra,,120,2.0,1.0,10-20 ans,
ben-arous,Boumhel,144000.0,90,2.0,1.0,Bon état,
ben-arous,El Mourouj,2550000.0,115,3.0,2.0,5-10 ans,4ème
ben-arous,Mornag,,100,3.0,2.0,5-10 ans,2ème
ben-arous,El Mourouj,148000.0,90,2.0,1.0,5-10 ans,4ème
ben-arous,El Mourouj,190000.0,130,3.0,1.0,10-20 ans,2ème
ben-arous,Ezzahra,255000.0,136,,,,
ben-arous,El Mourouj,125000.0,100,2.0,1.0,5-10 ans,3ème
ben-arous,Mornag,200000.0,92,2.0,1.0,Nouveau,
ben-arous,Borj Cedria,,385,3.0,2.0,5-10 ans,
ben-arous,El Mourouj,267000.0,112,2.0,2.0,Moins d'un an,1er
ben-arous,Ezzahra,,76,3.0,1.0,30-50 ans,3ème
ben-arous,Ezzahra,150000.0,85,,,,
ben-arous,Ezzahra,110000.0,72,,,,
ben-arous,Boumhel,298000.0,100,2.0,2.0,Nouveau,
ben-arous,Ezzahra,440000.0,168,,,,
ben-arous,Boumhel,267000.0,90,2.0,,,
ben-arous,Ben Arous,,98,1.0,,5-10 ans,2ème
ben-arous,Rades,,136,3.0,2.0,5-10 ans,2ème
ben-arous,Hammam Lif,295000.0,154,2.0,2.0,Moins d'un an,4ème
ben-arous,Ben Arous,190000.0,90,3.0,2.0,1-5 ans,3ème
ben-arous,Rades,239000.0,134,3.0,2.0,1-5 ans,2ème
ben-arous,Rades,,50,1.0,,5-10 ans,2ème
ben-arous,El Mourouj,,115,4.0,2.0,Moins d'un an,1er
ben-arous,Ezzahra,300000.0,100,3.0,2.0,Bon état,
ben-arous,Ben Arous,90000.0,92,2.0,2.0,Bon état,4ème
ben-arous,Ezzahra,340000.0,145,,,,
ben-arous,Hammam Lif,,90,1.0,,5-10 ans,3ème
ben-arous,Ben Arous,,140,3.0,2.0,10-20 ans,3ème
ben-arous,Ben Arous,105000.0,70,1.0,1.0,Bon état,
ben-arous,El Mourouj,219000.0,104,2.0,1.0,Nouveau,
ben-arous,Ben Arous,240000.0,123,,,,
ben-arous,Ben Arous,268000.0,116,,,,
ben-arous,El Mourouj,198000.0,110,3.0,1.0,20-30 ans,1er
ben-arous,Fouchana,175000.0,103,3.0,1.0,1-5 ans,1er
ben-arous,Boumhel,165000.0,67,1.0,1.0,5-10 ans,1er
ben-arous,Boumhel,,100,3.0,1.0,1-5 ans,
ben-arous,El Mourouj,190000.0,94,3.0,1.0,Bon état,
ben-arous,Megrine,220000.0,116,3.0,2.0,20-30 ans,1er
ben-arous,Ezzahra,205000.0,99,2.0,1.0,5-10 ans,
ben-arous,Borj Cedria,240000.0,122,2.0,1.0,Bon état,
ben-arous,Mornag,200000.0,64,1.0,1.0,Nouveau,
ben-arous,Rades,145000.0,67,2.0,1.0,20-30 ans,2ème
ben-arous,Mornag,200000.0,92,2.0,1.0,Nouveau,
ben-arous,El Mourouj,,115,2.0,2.0,Moins d'un an,
ben-arous,El Mourouj,,112,2.0,2.0,Moins d'un an,1er
ben-arous,Ezzahra,318000.0,125,2.0,1.0,Moins d'un an,1er
ben-arous,Boumhel,,110,2.0,1.0,Nouveau,
ben-arous,Boumhel,,126,2.0,2.0,Nouveau,
ben-arous,El Mourouj,,115,2.0,2.0,Moins d'un an,5ème
ben-arous,Boumhel,,63,1.0,1.0,Moins d'un an,
ben-arous,El Mourouj,,115,2.0,1.0,Nouveau,1er
ben-arous,El Mourouj,260000.0,111,2.0,2.0,Moins d'un an,
ben-arous,Ezzahra,313000.0,125,2.0,1.0,Moins d'un an,
ben-arous,El Mourouj,,112,2.0,1.0,Moins d'un an,6ème
ben-arous,El Mourouj,,115,2.0,1.0,Nouveau,1er
ben-arous,El Mourouj,500000.0,100,6.0,4.0,Bon état,
ben-arous,Fouchana,,76,2.0,1.0,1-5 ans,
ben-arous,Fouchana,223000.0,98,2.0,,Nouveau,
ben-arous,El Mourouj,,154,3.0,2.0,1-5 ans,2ème
ben-arous,El Mourouj,,112,2.0,1.0,Bon état,
ben-arous,Ben Arous,260000.0,500,4.0,1.0,10-20 ans,1er
ben-arous,El Mourouj,160000.0,103,2.0,1.0,Bon état,
ben-arous,El Mourouj,,85,3.0,1.0,10-20 ans,2ème
ben-arous,El Mourouj,285000.0,114,3.0,1.0,1-5 ans,5ème
ben-arous,El Mourouj,210000.0,102,2.0,1.0,Bon état,
ben-arous,Mornag,180000.0,125,2.0,2.0,5-10 ans,5ème
ben-arous,Fouchana,,200,1.0,1.0,5-10 ans,
ben-arous,Borj Cedria,,70,2.0,1.0,5-10 ans,3ème
ben-arous,Fouchana,140000.0,87,3.0,1.0,5-10 ans,2ème
ben-arous,Megrine,150000.0,83,,,,
ben-arous,Borj Cedria,,80,2.0,1.0,1-5 ans,1er
ben-arous,Ezzahra,290000.0,134,2.0,,5-10 ans,
ben-arous,El Mourouj,230000.0,124,3.0,1.0,Bon état,
ben-arous,Boumhel,740000.0,540,2.0,,Moins d'un an,
ben-arous,Fouchana,,80,1.0,,5-10 ans,2ème
ben-arous,Ben Arous,,125,2.0,2.0,5-10 ans,2ème
ben-arous,Fouchana,,34,1.0,,Bon état,1er
