delegation,superficie,chambres,salle_de_bains,etat,etage,gouvernorat_ariana,gouvernorat_ben-arous,gouvernorat_la-manouba,gouvernorat_tunis,prix
9.0,89,2,1,9,1,0.0,1.0,0.0,0.0,163000.0
27.0,93,2,1,9,2,0.0,1.0,0.0,0.0,275000.0
18.0,75,2,1,9,2,0.0,1.0,0.0,0.0,160000.0
27.0,128,2,1,9,2,0.0,1.0,0.0,0.0,378000.0
15.0,148,3,1,10,2,0.0,1.0,0.0,0.0,355000.0
27.0,97,2,1,9,2,0.0,1.0,0.0,0.0,289000.0
15.0,171,3,1,10,2,0.0,1.0,0.0,0.0,398000.0
15.0,174,3,1,10,2,0.0,1.0,0.0,0.0,403000.0
27.0,163,3,3,9,2,0.0,1.0,0.0,0.0,520000.0
15.0,197,2,2,9,3,0.0,1.0,0.0,0.0,346000.0
27.0,114,2,1,10,2,0.0,1.0,0.0,0.0,370000.0
27.0,62,1,1,10,3,0.0,1.0,0.0,0.0,225000.0
15.0,174,3,1,10,2,0.0,1.0,0.0,0.0,391000.0
8.0,60,1,1,9,2,0.0,1.0,0.0,0.0,155000.0
8.0,92,1,1,9,2,0.0,1.0,0.0,0.0,230000.0
8.0,62,1,1,9,2,0.0,1.0,0.0,0.0,155000.0
27.0,62,1,1,9,2,0.0,1.0,0.0,0.0,225000.0
27.0,114,2,1,9,2,0.0,1.0,0.0,0.0,370000.0
9.0,107,3,1,9,2,0.0,1.0,0.0,0.0,244000.0
15.0,107,2,2,9,2,0.0,1.0,0.0,0.0,255000.0
9.0,109,3,1,9,2,0.0,1.0,0.0,0.0,248000.0
27.0,138,3,2,9,1,0.0,1.0,0.0,0.0,515665.0
15.0,114,2,2,9,2,0.0,1.0,0.0,0.0,270000.0
9.0,63,1,1,9,2,0.0,1.0,0.0,0.0,145000.0
27.0,150,3,3,10,3,0.0,1.0,0.0,0.0,546222.0
27.0,111,2,2,10,1,0.0,1.0,0.0,0.0,445134.0
15.0,57,1,1,9,2,0.0,1.0,0.0,0.0,150000.0
14.0,169,3,2,10,2,0.0,0.0,1.0,0.0,462200.0
14.0,70,3,1,6,2,0.0,0.0,1.0,0.0,135000.0
14.0,96,2,1,7,1,0.0,0.0,1.0,0.0,180000.0
14.0,112,3,2,7,2,0.0,0.0,1.0,0.0,190000.0
14.0,100,3,1,8,4,0.0,0.0,1.0,0.0,219000.0
14.0,108,3,1,11,4,0.0,0.0,1.0,0.0,160000.0
14.0,94,1,1,11,2,0.0,0.0,1.0,0.0,140000.0
14.0,170,3,2,9,6,0.0,0.0,1.0,0.0,330000.0
14.0,64,2,1,9,2,0.0,0.0,1.0,0.0,140000.0
14.0,79,2,1,9,2,0.0,0.0,1.0,0.0,150000.0
14.0,100,2,1,9,5,0.0,0.0,1.0,0.0,260000.0
14.0,186,2,1,9,2,0.0,0.0,1.0,0.0,375000.0
14.0,167,3,2,9,2,0.0,0.0,1.0,0.0,451200.0
14.0,141,3,2,9,6,0.0,0.0,1.0,0.0,360000.0
14.0,99,2,1,9,6,0.0,0.0,1.0,0.0,260000.0
14.0,100,2,1,7,2,0.0,0.0,1.0,0.0,240000.0
14.0,186,2,1,9,2,0.0,0.0,1.0,0.0,375000.0
14.0,78,2,1,9,2,0.0,0.0,1.0,0.0,165000.0
14.0,88,2,1,9,2,0.0,0.0,1.0,0.0,185000.0
14.0,105,2,1,9,2,0.0,0.0,1.0,0.0,145000.0
14.0,98,2,1,9,2,0.0,0.0,1.0,0.0,205000.0
14.0,71,1,1,11,2,0.0,0.0,1.0,0.0,160000.0
14.0,300,15,7,6,3,0.0,0.0,1.0,0.0,380000.0
14.0,160,3,2,10,2,0.0,0.0,1.0,0.0,360000.0
14.0,56,1,1,11,2,0.0,0.0,1.0,0.0,100000.0
14.0,101,3,1,11,2,0.0,0.0,1.0,0.0,220000.0
14.0,95,3,1,11,2,0.0,0.0,1.0,0.0,135000.0
14.0,82,2,1,6,3,0.0,0.0,1.0,0.0,145000.0
14.0,85,2,1,9,2,0.0,0.0,1.0,0.0,160000.0
14.0,150,3,1,9,4,0.0,0.0,1.0,0.0,340000.0
14.0,127,3,1,11,2,0.0,0.0,1.0,0.0,230000.0
14.0,70,1,1,10,2,0.0,0.0,1.0,0.0,140000.0
14.0,87,2,1,9,2,0.0,0.0,1.0,0.0,160000.0
14.0,148,3,1,11,2,0.0,0.0,1.0,0.0,245000.0
14.0,141,2,1,9,2,0.0,0.0,1.0,0.0,282000.0
14.0,87,2,1,9,2,0.0,0.0,1.0,0.0,160000.0
14.0,100,2,1,9,2,0.0,0.0,1.0,0.0,260000.0
14.0,120,2,1,9,2,0.0,0.0,1.0,0.0,280000.0
14.0,100,2,1,9,2,0.0,0.0,1.0,0.0,260000.0
14.0,45,1,1,6,2,0.0,0.0,1.0,0.0,150000.0
14.0,74,1,1,6,1,0.0,0.0,1.0,0.0,125000.0
14.0,87,2,1,11,2,0.0,0.0,1.0,0.0,180000.0
14.0,140,3,1,9,1,0.0,0.0,1.0,0.0,380000.0
14.0,300,8,4,11,2,0.0,0.0,1.0,0.0,950000.0
14.0,58,1,1,10,2,0.0,0.0,1.0,0.0,175000.0
14.0,90,2,1,7,2,0.0,0.0,1.0,0.0,210000.0
